onset	duration	nEvent	EventType	channel
85.938	0.0165	1	FR	1-2
4.837	0.018	2	FR	9-10
31.3695	0.015	3	FR	9-10
85.9685	0.0145	4	FR	9-10
199.3	0.0125	5	FR	9-10
4.858	0.0175	6	FR	10-11
85.92	0.0135	7	FR	10-11
199.355	0.0115	8	FR	10-11
63.099	0.0215	9	FR	11-12
85.9245	0.019	10	FR	11-12
85.957	0.022	11	FR	11-12
199.352	0.016	12	FR	11-12
