name	type	units	low_cutoff	high_cutoff	sampling_frequency
1-2	ECOG	μV	800	1	2000
2-3	ECOG	μV	800	1	2000
5-6	ECOG	μV	800	1	2000
6-7	ECOG	μV	800	1	2000
7-8	ECOG	μV	800	1	2000
